Location,TimeFrame,DataFormat,Data
Grayson,2011,Percent,0.30193
Greene,2011,Percent,0.21671
Greensville,2011,Percent,0.19194
Halifax,2011,Percent,0.21558
Hampton,2011,Percent,0.17942
Hanover,2011,Percent,0.19199
Harrisonburg,2011,Percent,0.15561
Henrico,2011,Percent,0.15285
Henry,2011,Percent,0.1909
Highland,2011,Percent,0.21762
Hopewell,2011,Percent,0.1956
Isle of Wight,2011,Percent,0.16106
James City,2011,Percent,0.20612
King and Queen,2011,Percent,0.22453
King George,2011,Percent,0.21058
King William,2011,Percent,0.18815
Lancaster,2011,Percent,0.2081
Lee,2011,Percent,0.21921
Lexington,2011,Percent,0.17101
Loudoun,2011,Percent,0.22489
Louisa,2011,Percent,0.28497
Lunenburg,2011,Percent,0.1923
Lynchburg,2011,Percent,0.19398
Madison,2011,Percent,0.16855
Manassas,2011,Percent,0.21289
Manassas Park,2011,Percent,0.18775
Martinsville,2011,Percent,0.23319
Mathews,2011,Percent,0.20008
Mecklenburg,2011,Percent,0.18987
Middlesex,2011,Percent,0.21774
Montgomery,2011,Percent,0.20294
Nelson,2011,Percent,0.20649
New Kent,2011,Percent,0.26909
Newport News,2011,Percent,0.28164
Norfolk,2011,Percent,0.20113
Northampton,2011,Percent,0.1677
Northumberland,2011,Percent,0.19924
Norton,2011,Percent,0.23598
Nottoway,2011,Percent,0.19297
Orange,2011,Percent,0.19784
Page,2011,Percent,0.20654
Patrick,2011,Percent,0.20466
Petersburg,2011,Percent,0.25339
Pittsylvania,2011,Percent,0.17484
Poquoson,2011,Percent,0.19803
Portsmouth,2011,Percent,0.20237
Powhatan,2011,Percent,0.20992
Prince Edward,2011,Percent,0.14635
Prince George,2011,Percent,0.2538
Prince William,2011,Percent,0.22339
Pulaski,2011,Percent,0.20694
Radford,2011,Percent,0.21665
Rappahannock,2011,Percent,0.24868
Richmond City,2011,Percent,0.20316
Richmond County,2011,Percent,0.24876
Roanoke City,2011,Percent,0.23871
Roanoke County,2011,Percent,0.20708
Rockbridge,2011,Percent,0.22011
Rockingham,2011,Percent,0.22516
Russell,2011,Percent,0.1498
Salem,2011,Percent,0.24823
Scott,2011,Percent,0.08763
Shenandoah,2011,Percent,0.19538
Smyth,2011,Percent,0.28051
Southampton,2011,Percent,0.28868
Spotsylvania,2011,Percent,0.21735
Stafford,2011,Percent,0.24208
Staunton,2011,Percent,0.20885
Suffolk,2011,Percent,0.21978
Surry,2011,Percent,0.21463
Sussex,2011,Percent,0.229
Tazewell,2011,Percent,0.23781
Virginia Beach,2011,Percent,0.12489
Warren,2011,Percent,0.19168
Washington,2011,Percent,0.21768
Waynesboro,2011,Percent,0.19687
Westmoreland,2011,Percent,0.19164
Winchester,2005,Number,5757
Winchester,2005,Percent,0.22399
Wise,2005,Number,9002
Wise,2005,Percent,0.21588
Wythe,2005,Number,6016
Wythe,2005,Percent,0.21717
York,2005,Number,17313
York,2005,Percent,0.2788
Winchester,2006,Number,5823
Winchester,2006,Percent,0.22399
Wise,2006,Number,8972
Wise,2006,Percent,0.21588
Wythe,2006,Number,6043
Wythe,2006,Percent,0.21717
York,2006,Number,17603
York,2006,Percent,0.2788
Williamsburg,2007,Number,1614
Williamsburg,2007,Percent,0.12184
Winchester,2007,Number,5800
Winchester,2007,Percent,0.22399
Wise,2007,Number,8802
Wise,2007,Percent,0.21588
Wythe,2007,Number,6041
Wythe,2007,Percent,0.21717
York,2007,Number,17615
York,2007,Percent,0.2788
Williamsburg,2008,Number,1627
Williamsburg,2008,Percent,0.12184
Winchester,2008,Number,5871
Winchester,2008,Percent,0.22399
Wise,2008,Number,8876
Wise,2008,Percent,0.21588
Wythe,2008,Number,6065
Wythe,2008,Percent,0.21717
York,2008,Number,17990
York,2008,Percent,0.2788
Williamsburg,2009,Number,1827
Williamsburg,2009,Percent,0.14353
Winchester,2009,Number,5871
Winchester,2009,Percent,0.22305
Wise,2009,Number,8960
Wise,2009,Percent,0.21449
Wythe,2009,Number,5964
Wythe,2009,Percent,0.2066
York,2009,Number,15333
York,2009,Percent,0.25079
Williamsburg,2010,Number,1404
Williamsburg,2010,Percent,0.0998
Winchester,2010,Number,5821
Winchester,2010,Percent,0.22215
Wise,2010,Number,8606
Wise,2010,Percent,0.20761
Wythe,2010,Number,6110
Wythe,2010,Percent,0.209
York,2010,Number,17276
York,2010,Percent,0.2639
Williamsburg,2011,Number,1518
Winchester,2011,Number,6017
Wise,2011,Number,8585
Wythe,2011,Number,5977
York,2011,Number,16758
Williamsburg,2011,Percent,0.25652
Winchester,2011,Percent,0.23608
Wise,2011,Percent,0.23495
Wythe,2011,Percent,0.1051
York,2011,Percent,0.22631
