REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
6 - Richmond/FBurg,23860-6122, 09/24/2008,Five Forks Food Mart,57953,2605 Berry St,Hopewell,VA
6 - Richmond/FBurg,23860-3520, 09/24/2008,NY Corner Store,35302,2223 Atlantic St,Hopewell,VA
6 - Richmond/FBurg,23860, 09/24/2008,D Bs Junction LLC,42492,120 E City Point Rd,Hopewell,VA
6 - Richmond/FBurg,23223-4433, 09/24/2008,Crenshaws Grocery 2,25723,1801 N 22nd St,Richmond,VA
2 - Lynchburg,23927, 09/24/2008,The Lamplighter,76068,201 Second St,Clarksville,VA
6 - Richmond/FBurg,23235-2349, 09/24/2008,Belle Kuisine,27046,3044 3046 Stony Point Rd,Richmond,VA
6 - Richmond/FBurg,23235-2349, 09/24/2008,Belle Kuisine,40322,3044 3046 Stony Point Rd,Richmond,VA
6 - Richmond/FBurg,23225, 09/24/2008,Big Kmart #3002,2977,6807 Midlothian Tpke,Richmond,VA
6 - Richmond/FBurg,23225, 09/24/2008,Big Kmart #3002,2977,6807 Midlothian Tpke,Richmond,VA
6 - Richmond/FBurg,23225-5921, 09/24/2008,88 Garden,72953,6135 Midlothian Tpke,Richmond,VA
6 - Richmond/FBurg,23225-5921, 09/24/2008,88 Garden,72953,6135 Midlothian Tpke,Richmond,VA
1 - Roanoke,24531, 09/24/2008,London Downs Golf Club,54078,1614 New London Rd,Forest,VA
1 - Roanoke,24551, 09/24/2008,Express Lane Store 2,44677,12200 E Lynchburg Salem Tpke,Forest,VA
6 - Richmond/FBurg,23225-5614, 09/24/2008,The Paper Moon,59835,6710 Midlothian Tpke,Richmond,VA
6 - Richmond/FBurg,23225, 09/24/2008,El Sonsonateco Restaurant,47852,6856 Midlothian Tpke,Richmond,VA
6 - Richmond/FBurg,23225, 09/24/2008,El Sonsonateco Restaurant,47852,6856 Midlothian Tpke,Richmond,VA
6 - Richmond/FBurg,23235-5116, 09/24/2008,7 Eleven Store 2515 22422,30700,8130 Midlothian Tpke,Richmond,VA
2 - Lynchburg,23970-3902, 09/24/2008,Los Cocos Mexican Restaurant,77466,1316 W Danville St,South Hill,VA
2 - Lynchburg,23917, 09/24/2008,The Copper Kettle,7335,786 Madison St,Boydton,VA
1 - Roanoke,24523, 09/24/2008,Ruby Tuesday,38397,1355 Boxwood Ter,Bedford,VA
1 - Roanoke,24523, 09/24/2008,Bedford Social Club,38836,124 S Bridge St,Bedford,VA
1 - Roanoke,24122, 09/24/2008,Stop In Food Stores #143,40567,11268 W Lynchburg Salem Tpke,Montvale,VA
4 - Alexandria,22180, 09/24/2008,Out of Site Wines,42000,214 Dominion Rd NE,Vienna,VA
4 - Alexandria,22180-5728, 09/24/2008,La Malaguena,49041,147 Maple Ave W,Vienna,VA
4 - Alexandria,22180-5605, 09/24/2008,Vienna Shell,55575,252 Maple Ave W,Vienna,VA
4 - Alexandria,22180-4714, 09/24/2008,Cenans Bakery Cafe,77928,122 Branch Rd SE,Vienna,VA
1 - Roanoke,24121, 09/24/2008,Fallons Restaurant,33040,15812 Moneta Rd,Moneta,VA
1 - Roanoke,24121, 09/24/2008,The Landing Restaurant,38685,773 Ashmeade Rd,Moneta,VA
1 - Roanoke,24551, 09/24/2008,Vinny's Italian Grill & Pizzeria,19713,1208 Perrowville Rd,Forest,VA
2 - Lynchburg,24502-5312, 09/24/2008,Milan Indian Cuisine,17184,2124 Wards Rd,Lynchburg,VA
7 - Hampton,23079, 09/25/2008,River Racing Foods Inc,38480,4426 Tidewater Trl,Jamaica,VA
7 - Hampton,23061-1689, 09/25/2008,Stillwaters on Main,5802,6553 Main St,Gloucester,VA
7 - Hampton,23061-5163, 09/25/2008,Main Street Family Restaurant,51291,6870 Main St,Gloucester,VA
7 - Hampton,23061-3221, 09/25/2008,C JS Grocery,6214,8007 Plantation Rd,Gloucester,VA
7 - Hampton,23061-3221, 09/25/2008,C JS Grocery,6214,8007 Plantation Rd,Gloucester,VA
7 - Hampton,23062, 09/25/2008,Nicks Spaghetti & Steak House,23955,1440 George Washington Memorial Hwy,Gloucester Point,VA
3 - Charlottesville/Staunton,22801-2670, 09/26/2008,Panos,57685,3190 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 09/26/2008,Daves Downtown Taverna,42466,121 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22802-3718, 09/26/2008,Indian & American Cafe,59207,91 N Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22802-2520, 09/26/2008,Valley's 26,26704,1168 Virginia Ave,Harrisonburg,VA
3 - Charlottesville/Staunton,22815, 09/26/2008,The Sweet Escape,48396,466 S Main St,Broadway,VA
3 - Charlottesville/Staunton,22815-9555, 09/26/2008,7 Eleven Store 2583 28584,44333,290 S Main St,Broadway,VA
3 - Charlottesville/Staunton,22815, 09/26/2008,Valleys 38,34935,118 W Lee St,Broadway,VA
3 - Charlottesville/Staunton,22815, 09/26/2008,Brocks Gap Service & Restaurant,39507,8399 Brocks Gap Rd,Broadway,VA
6 - Richmond/FBurg,23227-1817, 09/26/2008,Lantern House Restaurant,72671,7430 Brook Rd,Richmond,VA
3 - Charlottesville/Staunton,22811-0011, 09/26/2008,Bergton Grocery,9026,16979 Bergton Rd,Bergton,VA
6 - Richmond/FBurg,23060, 09/26/2008,Expressions,8455,2880 Mountain Rd,Glen Allen,VA
3 - Charlottesville/Staunton,22853, 09/26/2008,Roman Pizza Restaurant,46178,14076 Timber Way,Timberville,VA
6 - Richmond/FBurg,23116-1808, 09/26/2008,Pasta House Italian Restaurant,38563,8196 Atlee Rd,Mechanicsville,VA
6 - Richmond/FBurg,23116-1808, 09/26/2008,Pasta House Italian Restaurant,38563,8196 Atlee Rd,Mechanicsville,VA
6 - Richmond/FBurg,23111-7100, 09/26/2008,Annas Italian Restaurant,48817,7009 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23111, 09/26/2008,Ginger Red,41235,7500 Jackson Arch Dr Ste K,Mechanicsville,VA
6 - Richmond/FBurg,23111, 09/26/2008,Riverbound Cafe,29730,8005 Creighton Pky # K,Mechanicsville,VA
6 - Richmond/FBurg,23111, 09/26/2008,Wild Willies,54209,6233 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23111-3697, 09/26/2008,Wild Willies,51459,7140 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23111-3629, 09/26/2008,Peking Restaurant,71062,7100 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23111, 09/26/2008,Mexico Restaurant,14446,7162 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23059-6501, 09/26/2008,O Charleys # 336,12927,9990 Brook Rd,Glen Allen,VA
6 - Richmond/FBurg,23047, 09/26/2008,Outer Hanks,6744,16000 Theme Park Way,Doswell,VA
3 - Charlottesville/Staunton,22901-2839, 09/29/2008,Big Kmart # 4090,4726,1801 Hydraulic Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22901, 09/29/2008,Great Wall,33003,123 Seminole Ct,Charlottesville,VA
3 - Charlottesville/Staunton,22901-8396, 09/29/2008,Rhett's River Grill and Raw Bar,14140,2335 Seminole Trl Ste 100,Charlottesville,VA
1 - Roanoke,24054-2384, 09/29/2008,Eastwood General Store,47364,1555 Irisburg Rd,Axton,VA
3 - Charlottesville/Staunton,22911-7501, 09/29/2008,Carafe Wine Makers,44219,1770 Timberwood Blvd Ste 104,Charlottesville,VA
3 - Charlottesville/Staunton,22911, 09/29/2008,The Market at Forest Lakes,10556,3455 Seminole Trl,Charlottesville,VA
3 - Charlottesville/Staunton,22973, 09/29/2008,Stanardsville Dairy Queen & Amoco,30148,8257 Spottswood Trl,Standardsville,VA
3 - Charlottesville/Staunton,22901, 09/29/2008,Market St Caffe at Rio Rd,39160,1111 Rio Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22902-4927, 09/29/2008,Joy Foods 882,59236,1301 E High St,Charlottesville,VA
3 - Charlottesville/Staunton,22911, 09/29/2008,Pantops BP,48646,241 Rolkin Rd,Charlottesville,VA
4 - Alexandria,20132, 09/29/2008,The Purcellville Family Restaurant,34073,110 W Main St,Purcellville,VA
3 - Charlottesville/Staunton,22901, 09/29/2008,Riverside Lunch,8972,1424 B Hazel St,Charlottesville,VA
1 - Roanoke,24112, 09/29/2008,El Parral Mexican Restaurant II,26635,670 Commonwealth Blvd,Martinsville,VA
3 - Charlottesville/Staunton,22902, 09/29/2008,Big Als Restaurant and Saloon,44655,1522 E High St,Charlottesville,VA
3 - Charlottesville/Staunton,22903, 09/29/2008,Wild Greens,9373,2162 Barracks Rd,Charlottesville,VA
1 - Roanoke,24112-4806, 09/29/2008,D & A Cafe,22698,1221 Memorial Blvd S,Martinsville,VA
4 - Alexandria,20179-4472, 09/29/2008,RJs Deli,46889,707 I E Market St,Leesburg,VA
4 - Alexandria,20176, 09/29/2008,CVS Pharmacy  #1415,11951,616 E Market St,Leesburg,VA
1 - Roanoke,24112, 09/29/2008,Wild Magnolia,52169,730 E Church St,Martinsville,VA
4 - Alexandria,20176-3347, 09/29/2008,Ledo Pizza Leesburg,60907,1037 Edwards Ferry Rd NE,Leesburg,VA
1 - Roanoke,24078, 09/29/2008,Najjars Pizza Haven,9167,2425 Virginia Ave,Collinsville,VA
1 - Roanoke,24078-2271, 09/29/2008,El Ranchito Mexican Restaurant,58432,3069 Virginia Ave,Collinsville,VA
4 - Alexandria,20176-3355, 09/29/2008,Costco Wholesale 337,32575,1300 Edwards Ferry Rd NE,Leesburg,VA
4 - Alexandria,22033-2001, 09/29/2008,Fortune Palace Chinese Restaurant,74058,13005 Lee Jackson Memorial Hwy,Fairfax,VA
4 - Alexandria,22031, 09/29/2008,Tower Market & Deli,19619,9411 Lee Hwy Ste U,Fairfax,VA
4 - Alexandria,22182, 09/29/2008,Songbird Restaurant,29954,8413 A Old Courthouse Rd,Vienna,VA
4 - Alexandria,22182, 09/29/2008,World Market,34538,2051 Chain Bridge Rd Ste B,Vienna,VA
4 - Alexandria,22101-3903, 09/29/2008,Roccos Italian Rest & Roccos Piz Del,44491,1357A Chain Bridge Rd,McLean,VA
4 - Alexandria,22101-6034, 09/29/2008,Endo Sushi,38758,6828 D Old Dominion Dr,McLean,VA
4 - Alexandria,20151, 09/29/2008,Dulles Expo  Conference Center North Hall,26270,4368 Chantilly Shopping Ctr,Chantilly,VA
4 - Alexandria,20120, 09/29/2008,In & Out Convenience Store,40503,14260 Q & R Centreville Sq,Centreville,VA
4 - Alexandria,22303, 09/30/2008,To Be Thai Restaurant,19608,5970 Richmond Hwy,Alexandria,VA
4 - Alexandria,20110-2023, 09/30/2008,7 Eleven Store 2554 29104A,50282,11007 Nokesville Rd,Manassas,VA
4 - Alexandria,22303, 09/30/2008,El Eden Supermercado,44527,6222 Richmond Hwy,Alexandria,VA
4 - Alexandria,20110-4135, 09/30/2008,Godwin Amoco,15738,10441 Nokesville Rd,Manassas,VA
4 - Alexandria,20110, 09/30/2008,In and Out Convenience,17025,8930 Ashton Ave,Manassas,VA
4 - Alexandria,22306-6601, 09/30/2008,Target Store T 1533,45151,6600 Richmond Hwy,Alexandria,VA
4 - Alexandria,22306, 09/30/2008,Chipotle Mexican Grill,51822,6770 Richmond Hwy,Alexandria,VA
4 - Alexandria,22306-1704, 09/30/2008,Giant Food Store No 760,7817,6800 Richmond Hwy,Alexandria,VA
4 - Alexandria,22306-1614, 09/30/2008,7 Eleven Store 2554 10773A,48235,2800 Beacon Hill Rd,Alexandria,VA
4 - Alexandria,22303-2101, 09/30/2008,Kyoto Restaurant,3886,6027 Richmond Hwy,Alexandria,VA
4 - Alexandria,22303, 09/30/2008,The Variety Mart,17238,5850 Cameron Run Ter,Alexandria,VA
4 - Alexandria,22307-6531, 09/30/2008,CVS Pharmacy  #1394,2794,1636 Belle View Blvd,Alexandria,VA
4 - Alexandria,22307, 09/30/2008,Pats Markets,41224,1401 Belle Haven Rd,Alexandria,VA
4 - Alexandria,20110-5016, 09/30/2008,Guapos Roastery,25892,8697 Sudley Rd,Manassas,VA
4 - Alexandria,22308-1203, 09/30/2008,7 Eleven Store 2554 28506,44271,7924 Fort Hunt Rd,Alexandria,VA
4 - Alexandria,20110-5534, 09/30/2008,Thai Secret,48924,9114 Center St,Manassas,VA
4 - Alexandria,20110-5417, 09/30/2008,City Tavern Grill,71235,9405 Main St,Manassas,VA
4 - Alexandria,22306, 09/30/2008,Sherwood Gourmet,38193,7900 Andrus Rd # 3,Alexandria,VA
4 - Alexandria,20110-5608, 09/30/2008,G & G Dollar Plz,45445,9608 Grant Ave,Manassas,VA
4 - Alexandria,20110-5784, 09/30/2008,Exxon On The Run,49782,9901 Wellington Rd,Manassas,VA
4 - Alexandria,20110-7052, 09/30/2008,CVS Pharmacy  #1801,52934,9972 Liberia Ave,Manassas,VA
4 - Alexandria,50110, 09/30/2008,Exxon #25725,14219,9879 Liberia Ave,Manassas,VA
4 - Alexandria,20110-5836, 09/30/2008,Beijing Gourmet Restaurant,53362,9886 Liberia Ave,Manassas,VA
4 - Alexandria,22060, 09/30/2008,Nates Comfort Zone,49835,9108 Richmond Hwy,Fort Belvoir,VA
4 - Alexandria,22079, 09/30/2008,Shoppers Food Warehouse # 78,42712,9409 Lorton Market St,Lorton,VA
4 - Alexandria,20110, 09/30/2008,Mi Barrio Restaurant,29535,9203 Prescott Ave,Manassas,VA
4 - Alexandria,20110-5398, 09/30/2008,Rite Aid Pharmacy  3721,75801,9199 Prescott Ave,Manassas,VA
4 - Alexandria,20110-5210, 09/30/2008,Olde Town Mobil,11261,9110 Centreville Rd,Manassas,VA
4 - Alexandria,20111-1642, 09/30/2008,Taqueria El Michoacano,40129,7422 Old Centreville Rd,Manassas,VA
4 - Alexandria,20110-5259, 09/30/2008,Manassas Cinemas,50832,8890 Mathis Ave,Manassas,VA
4 - Alexandria,20111, 09/30/2008,Hermanos Mini Mart,29859,9133  Andrew Dr Ste 2,Manassas,VA
4 - Alexandria,22201, 10/01/2008,Best Cellars,38582,2855 Clarendon Blvd,Arlington,VA
4 - Alexandria,22201, 10/01/2008,Ri Ra Irish Pub,41606,2915 Wilson Blvd,Arlington,VA
4 - Alexandria,22203-1825, 10/01/2008,Westin Arlington,41588,801 N Glebe Rd,Arlington,VA
1 - Roanoke,24102-3003, 10/01/2008,Henry Store,51159,8251 Henry Rd,Henry,VA
4 - Alexandria,22201-5424, 10/01/2008,Me Jana Restaurant,48384,2300 Wilson Blvd,Arlington,VA
4 - Alexandria,22209-2503, 10/01/2008,Guajillo Grill,10737,1727 Wilson Blvd,Arlington,VA
1 - Roanoke,24102, 10/01/2008,L & M Convenience Mart,15020,4641 Henry Rd,Henry,VA
4 - Alexandria,22203-1520, 10/01/2008,El Ranchero,45290,4617 Wilson Blvd,Arlington,VA
4 - Alexandria,22202-2517, 10/01/2008,Urban Thai Restaurant,34041,561 23rd St S,Arlington,VA
5 - Southwest,24637-3903, 10/01/2008,PM Quick Mart,45661,14145 Governor G C Peery Hwy,Pounding Mill,VA
4 - Alexandria,22202-2847, 10/01/2008,Global Market,47271,1425 S Eads St,Arlington,VA
5 - Southwest,24609-9605, 10/01/2008,Wardell Store and Highland Bull Pub Inc,16907,405 Wardell Rd,Cedar Bluff,VA
4 - Alexandria,22202, 10/01/2008,Champps Americana,19473,1201 S Joyce St # C10,Arlington,VA
1 - Roanoke,24151, 10/01/2008,D&L Market,38319,7110 Sontage Rd,Rocky Mount,VA
5 - Southwest,24266, 10/01/2008,Applebees Neighborhood Grill & Bar,50473,89 Elliot Dr,Lebanon,VA
5 - Southwest,24266, 10/01/2008,Tokyo Japanese Steak House,38265,890 E Main St,Lebanon,VA
4 - Alexandria,22207-1613, 10/01/2008,Joes Place Pizza & Pasta,41523,5555 Lee Hwy,Arlington,VA
5 - Southwest,24266, 10/01/2008,Cargo Oil Co,31303,826 W Main St,Lebanon,VA
1 - Roanoke,24151, 10/01/2008,Olde Virginia Barbecue,50147,35 Meadow View Ave,Rocky Mount,VA
1 - Roanoke,24151-6365, 10/01/2008,Ippy's Restaurant,77683,1760 N Main St,Rocky Mount,VA
5 - Southwest,24630, 10/01/2008,Grants Supermarket,40047,629 E Riverside Dr,North Tazewell,VA
5 - Southwest,24651, 10/01/2008,The Cave,76835,Fincastle Tpke PO Box 252,Tazewell,VA
1 - Roanoke,24151, 10/01/2008,El Rodeo,16118,360 Old Franklin Tpke,Rocky Mount,VA
5 - Southwest,24651, 10/01/2008,The General Store Inc,47382,205 E Fincastle Tpke,Tazewell,VA
1 - Roanoke,24104-2965, 10/01/2008,The Pointe Restaurant and Conference Center,42167,Graves Harbor Trl,Huddleston,VA
4 - Alexandria,22150-2211, 10/02/2008,Interfuel LLC,21516,7102 Fullerton Rd,Springfield,VA
4 - Alexandria,22150, 10/02/2008,Super Bite Market Deli,34531,7890B Backlick Rd,Springfield,VA
4 - Alexandria,22151-4105, 10/02/2008,Express II,5543,6965 Hechinger Dr,Springfield,VA
4 - Alexandria,22153-1649, 10/02/2008,Giant Food Store No 795,7822,7501 Huntsman Blvd,Springfield,VA
4 - Alexandria,22015, 10/02/2008,Hos Dynasty Restaurant,44134,6003 D & E Burke Centre Pky,Burke,VA
4 - Alexandria,22031-4032, 10/02/2008,Chuck E Cheeses,37971,9404 Main St,Fairfax,VA
8 - Chesapeake,23456-2545, 10/02/2008,Jalapenos,50131,2476 Nimmo Pky  Ste 103,Virginia Beach,VA
8 - Chesapeake,23454, 10/02/2008,Jakes Smokehouse Bar B Que,43954,1784 General Booth Blvd,Virginia Beach,VA
4 - Alexandria,22033, 10/02/2008,CVS Pharmacy 2013,41979,11937L Fair Oaks Mall  # G101,Fairfax,VA
8 - Chesapeake,23454, 10/02/2008,Rite Aid Pharmacy 3904,50655,2129 General Booth Blvd  Ste 119,Virginia Beach,VA
8 - Chesapeake,23454, 10/02/2008,Aqua Restaurant & Lounge,41751,1525 General Booth Blvd,Virginia Beach,VA
8 - Chesapeake,23454, 10/02/2008,7 Eleven Store 2514 26588,40123,1205 Oceana Blvd,Virginia Beach,VA
3 - Charlottesville/Staunton,22701-3374, 10/03/2008,Rite Aid Pharmacy 4743,76298,590 Madison Rd,Culpeper,VA
6 - Richmond/FBurg,23231, 10/03/2008,Wyndham Garden Hotel Richmond Airport,3158,4700 Laburnum Ave,Richmond,VA
6 - Richmond/FBurg,23231-2714, 10/03/2008,Kroger #502,10786,4816 S Laburnum Ave,Richmond,VA
3 - Charlottesville/Staunton,22701-3430, 10/03/2008,Greens Food Shop,48329,1401 S Main St,Culpeper,VA
3 - Charlottesville/Staunton,22701, 10/03/2008,Rincon Hispano,50676,215 S East St,Culpeper,VA
3 - Charlottesville/Staunton,22701, 10/03/2008,West Side Grocery,38636,519 Sperryville Pike,Culpeper,VA
6 - Richmond/FBurg,23231-2032, 10/03/2008,VA 014,33433,2707 Williamsburg Rd,Richmond,VA
6 - Richmond/FBurg,23231-2739, 10/03/2008,7 Eleven Store 2515 17104,13718,4611 Williamsburg Rd,Richmond,VA
3 - Charlottesville/Staunton,22713, 10/03/2008,Boston General Store,39793,6276 Sperryville Pike,Boston,VA
6 - Richmond/FBurg,23231-2742, 10/03/2008,Uppys XXXX,39952,4710 Williamsburg Rd,Richmond,VA
3 - Charlottesville/Staunton,22701, 10/03/2008,Rite Aid Pharmacy 3648,50580,705 Dominion Sq,Culpeper,VA
3 - Charlottesville/Staunton,22701, 10/03/2008,Mosby Meadow Market & Gas,45126,1475 N Main St,Culpeper,VA
6 - Richmond/FBurg,23230-3009, 10/03/2008,Extra Billys,30241,5205 W Broad St,Richmond,VA
3 - Charlottesville/Staunton,22701, 10/03/2008,Fosters Grille,46372,602 Sperryville Pike,Culpeper,VA
3 - Charlottesville/Staunton,22701, 10/03/2008,La Rancherita,26658,716 Sunset Ln,Culpeper,VA
6 - Richmond/FBurg,23230, 10/03/2008,Ruby Tuesday,39144,5310 W Broad St,Richmond,VA
6 - Richmond/FBurg,23230, 10/03/2008,Food Lion 853,9779,5400 Broad St,Richmond,VA
6 - Richmond/FBurg,23230, 10/03/2008,Bodega Latina,42550,6003 W Broad St,Richmond,VA
6 - Richmond/FBurg,23230, 10/03/2008,Comercial Marielena 2,47851,6006 W Broad St,Richmond,VA
6 - Richmond/FBurg,23229, 10/03/2008,Grumpys,48364,1425 Blue Jay Ln,Richmond,VA
6 - Richmond/FBurg,23229-5535, 10/03/2008,El Chapala Mexican Restaurant,58393,8978 Quioccasin Rd,Richmond,VA
3 - Charlottesville/Staunton,22712, 10/03/2008,Cafe Asiatique,40851,11083H Marsh Rd,Bealeton,VA
3 - Charlottesville/Staunton,22712-9312, 10/03/2008,Rite Aid Pharmacy  2469,77269,11037 Marsh Rd,Bealeton,VA
6 - Richmond/FBurg,23233-1435, 10/03/2008,The Corner Store,20396,3830 Gaskins Rd,Richmond,VA
6 - Richmond/FBurg,23233-2001, 10/03/2008,China Star,28287,3423 Cox Rd,Richmond,VA
6 - Richmond/FBurg,23233, 10/03/2008,Quick N Easy,34344,10003 Three Chopt Rd,Richmond,VA
3 - Charlottesville/Staunton,22728, 10/03/2008,Midland Convenience Store,46283,4218 Midland Rd,Midland,VA
6 - Richmond/FBurg,23238, 10/03/2008,"Raintree Swim & Racquet Club, Inc.",6275,1703 Raintree Dr,Richmond,VA
6 - Richmond/FBurg,23233, 10/03/2008,Wine Lovers,29266,2284 John Rolfe Pky,Richmond,VA
6 - Richmond/FBurg,23238, 10/03/2008,City Lights Of China,47148,12391 Gayton Rd,Richmond,VA
6 - Richmond/FBurg,23238, 10/03/2008,Sal Cataldos Italian Ristorante,689,12420 Gayton Rd,Richmond,VA
6 - Richmond/FBurg,23233, 10/03/2008,Bertucci's,33861,11721 W Broad St,Richmond,VA
6 - Richmond/FBurg,23233, 10/03/2008,Mexico Restaurant,42378,11621 W Broad St,Richmond,VA
6 - Richmond/FBurg,23233-1117, 10/03/2008,J & S Miller Mart,13027,11520 W Broad St,Richmond,VA
3 - Charlottesville/Staunton,20187-1486, 10/03/2008,Inn at Vint Hill & Union Jack Pub,32280,4200 Aiken Dr,Vint Hill,VA
6 - Richmond/FBurg,23233, 10/03/2008,Tara Thai Restaurant,29487,11800 W Broad St # 2516,Richmond,VA
3 - Charlottesville/Staunton,20186, 10/03/2008,7 Eleven 2531-34038H,50503,7325 Comfort Inn Dr,Warrenton,VA
6 - Richmond/FBurg,23129, 10/03/2008,Brothers Italian Restaurant,34800,1299 Broad Street Rd,Oilville,VA
6 - Richmond/FBurg,23129, 10/03/2008,Gray Bear Grille,35850,1390 A Broad Street Rd,Oilville,VA
3 - Charlottesville/Staunton,22727, 10/03/2008,Madison Market,48840,1175 N Main St,Madison,VA
6 - Richmond/FBurg,23063-2822, 10/03/2008,Griff's Sub & Grill and Convenience Store,10832,5260 River Rd W,Goochland,VA
6 - Richmond/FBurg,23103, 10/03/2008,The Farmhouse at Manakin Road,49019,1840 Manakin Rd,Manakin Sabot,VA
6 - Richmond/FBurg,23103-8035, 10/03/2008,Enzos Ristorante & Cafe,71177,36 38 Broad St Rd,Manakin Sabot,VA
8 - Chesapeake,23451-4459, 10/03/2008,Boardwalk Convenience Store,43003,1211 Atlantic Ave # 1,Virginia Beach,VA
8 - Chesapeake,23451-3234, 10/03/2008,Retro Cafe,53987,2218 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23458, 10/03/2008,Dough Boys Pasta & Grill,51440,2410 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451-3346, 10/03/2008,Holiday Inn  Oceanside,38081,2101 Atlantic Ave,Virginia Beach,VA
4 - Alexandria,22066-2639, 10/05/2008,Maison Du Vin,52929,756 Walker Rd Ste C-D,Great Falls,VA
6 - Richmond/FBurg,23005, 10/06/2008,El Azteca  Mexican Rest,4932,103 N Washington Hwy,Ashland,VA
6 - Richmond/FBurg,23228, 10/06/2008,El Chapala Mexican Restaurant,5522,8800 Landmark Dr,Richmond,VA
6 - Richmond/FBurg,23228, 10/06/2008,Roma Ristorante Italiano,33928,8330 Staples Mill Rd,Richmond,VA
6 - Richmond/FBurg,23228, 10/06/2008,Comedy Sportz,12905,7115A Staples Mill Rd,Richmond,VA
6 - Richmond/FBurg,23228-6010, 10/06/2008,S Js Lakeside Tavern,38584,5406 Lakeside Dr,Richmond,VA
6 - Richmond/FBurg,23222-1934, 10/06/2008,7 Eleven Store 2515  25240,36133,1 E Laburnum Ave,Richmond,VA
6 - Richmond/FBurg,23222-1935, 10/06/2008,Gulfstream Seafood,46796,8 E Laburnum Ave,Richmond,VA
5 - Southwest,24602, 10/06/2008,Pit Stop,49200,1179 Stoney Ridge Rd,Bandy,VA
5 - Southwest,24630, 10/06/2008,Pop Shop 6,25621,"8306 Baptist Valley",N Tazewell,VA
5 - Southwest,24641-3067, 10/06/2008,V & V Restaurant,51238,374 Front St,Richlands,VA
5 - Southwest,24641-2221, 10/06/2008,Cargo Oil Co,35786,2513 2nd St,Richlands,VA
5 - Southwest,24612, 10/06/2008,3 Way Fast Break,59405,Int 460 & 67 PO Box 659,Doran,VA
5 - Southwest,24641, 10/06/2008,El Rincon Mexican Grill,45371,5854 Gov GC Peery Hwy,Richlands,VA
5 - Southwest,24635, 10/06/2008,The Little Store,49569,420 Centre St,Pocahontas,VA
5 - Southwest,24605, 10/06/2008,Wal Mart Supercenter # 1763,16155,4001 College  Ave,Bluefield,VA
5 - Southwest,24605, 10/06/2008,El Patio Mexican Grill,32954,523 Commerce Dr,Bluefield,VA
5 - Southwest,24301-9524, 10/07/2008,Magic Mart # 873,49113,1000 Memorial Dr,Pulaski,VA
5 - Southwest,24301, 10/07/2008,Fast Shop #2,35473,1245 Lee Hwy,Pulaski,VA
5 - Southwest,24301-4707, 10/07/2008,Pulaski Express Stop,77519,303 5th St NE,Pulaski,VA
5 - Southwest,24301-5216, 10/07/2008,Pizza Hut,14065,914 E Main St,Pulaski,VA
5 - Southwest,24301, 10/07/2008,Kimono Japanese Cuisine,40370,1075 E Main St,Pulaski,VA
5 - Southwest,24301-5315, 10/07/2008,Food Lion 1066,9807,1200 E Main St,Pulaski,VA
5 - Southwest,24084, 10/07/2008,Fatz Cafe,50220,4586 Alexander Farm Rd,Dublin,VA
5 - Southwest,24084, 10/07/2008,Shop Eez,34036,4861 Cleburne Blvd,Dublin,VA
5 - Southwest,24084, 10/07/2008,El Ranchero Mexican Restaurant,14456,222 Cleburne Blvd,Dublin,VA
5 - Southwest,24084, 10/07/2008,Charlies Market 2,29384,129 Broad St,Dublin,VA
5 - Southwest,24147, 10/07/2008,VB Mart,45691,403 Virginia Ave,Rich Creek,VA
5 - Southwest,24141, 10/07/2008,Sandros Pizza,34869,7401 Peppers Ferry Blvd,Radford,VA
5 - Southwest,24143, 10/07/2008,Thai House Restaurant Inc,29187,7523 Lee Hwy,Radford,VA
5 - Southwest,24141-8591, 10/07/2008,Kroger # 215,77979,7480 Lee Hwy,Radford,VA
5 - Southwest,24141-8503, 10/07/2008,Wilco # 612,13067,7455 Lee Hwy,Fairlawn,VA
5 - Southwest,24141, 10/07/2008,Applebees Neighborhood Grill & Bar,50484,33 W Main St,Radford,VA
5 - Southwest,24141, 10/07/2008,Sheetz #358,35730,7335 Lee Hwy,Radford,VA
1 - Roanoke,24141-5610, 10/07/2008,Christys,50103,3410 Peppers Ferry Rd,Radford,VA
5 - Southwest,24141, 10/07/2008,Bakers Best Catering LLC,33723,6226 University Park Dr Ste 1100,Radford,VA
6 - Richmond/FBurg,22553-1710, 10/08/2008,Giant Food Store # 256,8453,10346 Courthouse Rd,Spotsylvania,VA
