-77.27764,38.83614,Pitch,Pitch,
-77.27621,38.83692,Football,Football,
-77.27621,38.83692,Pitch,Pitch,
-77.27491,38.83859,Baseball,Baseball,
-77.27491,38.83859,Pitch,Pitch,
-77.27248,38.84872,Stadium:Fairfax Ice Arena,Stadium:Fairfax Ice Arena,
-77.26370,38.82338,Sports Center:Rutherford Area Swim Club,Sports Center:Rutherford Area Swim Club,
-77.26370,38.82338,Swimming:Rutherford Area Swim Club,Swimming:Rutherford Area Swim Club,
-77.24266,38.81376,Sports Center:Canterbury Woods Swim & Tennis Club,Sports Center:Canterbury Woods Swim & Tennis Club,
-77.24126,38.71521,Golf course,Golf course,
-77.21193,38.86122,Sports Center:Providence Recreation Center,Sports Center:Providence Recreation Center,
-77.16470,38.84178,Sports Center:Barcroft Recreation Center,Sports Center:Barcroft Recreation Center,
-77.16468,39.03403,Swimming,Swimming,
-77.15382,38.94434,Tennis:Dunaway Racquet Club,Tennis:Dunaway Racquet Club,
-77.15031,38.88221,Basketball,Basketball,
-77.15031,38.88221,Pitch,Pitch,
-77.14998,38.88263,Baseball,Baseball,
-77.14377,38.87165,Baseball:Batting Cages,Baseball:Batting Cages,
-77.14377,38.87165,Sports Center:Batting Cages,Sports Center:Batting Cages,
-77.14338,39.07858,Sports Center:EarthTreks Rockville,Sports Center:EarthTreks Rockville,
-77.14331,38.89428,Sports Center:Robert E Lee Recreation Center,Sports Center:Robert E Lee Recreation Center,
-77.14318,38.87275,Boules:Bocce Ball & Shuffleboard,Boules:Bocce Ball & Shuffleboard,
-77.14318,38.87275,Sports Center:Bocce Ball & Shuffleboard,Sports Center:Bocce Ball & Shuffleboard,
-77.14220,38.81095,Sports Center:Stevenson Square Recreation Center,Sports Center:Stevenson Square Recreation Center,
-77.14118,38.88757,Basketball,Basketball,
-77.14118,38.88757,Pitch,Pitch,
-77.14105,38.88728,Basketball,Basketball,
-77.14105,38.88728,Pitch,Pitch,
-77.14062,39.11547,Golf course,Golf course,
-77.14040,38.88729,Baseball,Baseball,
-77.14040,38.88729,Pitch,Pitch,
-77.13933,38.88213,Football,Football,
-77.13933,38.88213,Pitch,Pitch,
-77.13931,38.88198,Pitch,Pitch,
-77.13931,38.88198,Tennis,Tennis,
-77.13856,39.07468,Sports Center:Fitness First,Sports Center:Fitness First,
-77.13614,38.87975,Football,Football,
-77.13559,38.88048,Baseball,Baseball,
-77.13392,38.87226,Baseball,Baseball,
-77.13321,38.87527,Pitch:Bluemont Tennis Courts,Pitch:Bluemont Tennis Courts,
-77.13321,38.87527,Tennis:Bluemont Tennis Courts,Tennis:Bluemont Tennis Courts,
-77.13269,38.87187,Baseball,Baseball,
-77.11442,38.87345,Sports Center:Lubber Run Recreation Center,Sports Center:Lubber Run Recreation Center,
-77.10594,38.88459,Basketball,Basketball,
-77.10594,38.88459,Pitch,Pitch,
-77.10220,38.88733,Sports Center:YMCA,Sports Center:YMCA,
-77.10076,38.82006,Baseball,Baseball,
-77.10035,38.97373,Swimming,Swimming,
-77.09968,38.81826,Baseball,Baseball,
-77.09644,38.98227,Sports Center:Equinox,Sports Center:Equinox,
-77.09028,38.91667,Sports Center:Lloyd Gymnasium,Sports Center:Lloyd Gymnasium,
-77.08795,38.88751,Basketball,Basketball,
-77.08688,38.96191,Sports Center:Millennium Medi Spa,Sports Center:Millennium Medi Spa,
-77.08509,38.96018,Sports Center:Washington Sports Club,Sports Center:Washington Sports Club,
-77.08359,38.84983,Sports Center:YMCA Veterans,Sports Center:YMCA Veterans,
-77.07778,38.90750,Sports Center:McDonough Gymnasium,Sports Center:McDonough Gymnasium,
-77.06544,38.90437,Sports Center:Down Dog Yoga,Sports Center:Down Dog Yoga,
-77.06303,38.77428,Sports Center:Mount Vernon Sports Complex,Sports Center:Mount Vernon Sports Complex,
-77.06263,38.90485,Sports Center:Fuel Pilates,Sports Center:Fuel Pilates,
-77.05233,39.01902,Swimming:Glenwood Recreation Club,Swimming:Glenwood Recreation Club,
-77.05217,38.80766,Basketball,Basketball,
-77.05153,38.92431,Sports Center:Woodley Park Yoga,Sports Center:Woodley Park Yoga,
-77.04922,38.90496,Sports Center:Sports Club/LA,Sports Center:Sports Club/LA,
-77.04464,38.90181,Sports Center:Washington Sports Club,Sports Center:Washington Sports Club,
-77.04316,38.90333,Sports Center:Fitness First,Sports Center:Fitness First,
-77.03998,38.93483,Sports Center:Bancroft Recreation Center,Sports Center:Bancroft Recreation Center,
-77.03970,38.91511,Sports Center:Anthony Bowen Branch YMCA,Sports Center:Anthony Bowen Branch YMCA,
-77.03803,38.95483,Sports Center:Brightwood Recreation Center,Sports Center:Brightwood Recreation Center,
-77.03543,38.92894,Sports Center,Sports Center,
-77.03505,38.92894,Sports Center,Sports Center,
-77.03301,39.00003,Basketball,Basketball,
-77.03301,39.00003,Pitch,Pitch,
-77.03276,38.99921,Tennis:Woodside Park,Tennis:Woodside Park,
-77.03222,38.89862,Sports Center:Dahn Yoga,Sports Center:Dahn Yoga,
-77.03131,38.90599,Swimming,Swimming,
-77.03128,38.89754,Sports Center:Washington Sports Club,Sports Center:Washington Sports Club,
-77.03101,38.91951,Sports Center:YMCA,Sports Center:YMCA,
-77.03081,38.95233,Sports Center:Hamilton Recreation Center,Sports Center:Hamilton Recreation Center,
-77.02997,39.03953,Swimming,Swimming,
-77.02984,39.01230,Pitch,Pitch,
-77.02984,39.01230,Soccer,Soccer,
-77.02788,38.89928,Sports Center:Fit Club,Sports Center:Fit Club,
-77.02414,38.91206,Sports Center:Phyllis Wheatley YMCA,Sports Center:Phyllis Wheatley YMCA,
-77.02359,38.94122,Sports Center:Petworth Recreation Center,Sports Center:Petworth Recreation Center,
-77.02330,38.90132,Sports Center:Vida Fitness,Sports Center:Vida Fitness,
-77.02250,38.92639,Sports Center:John Burr Gymnasium,Sports Center:John Burr Gymnasium,
-77.02171,38.89961,Sports Center:Washington Sports Club,Sports Center:Washington Sports Club,
-77.02158,38.89950,Sports Center:Washington Sports Club,Sports Center:Washington Sports Club,
-77.02079,38.89919,10-pin Bowling:Lucky Strike,10-pin Bowling:Lucky Strike,10- 
-77.00275,38.90483,Stadium:Washington Coliseum,Stadium:Washington Coliseum,
-77.00275,38.90511,Stadium:Uline Arena,Stadium:Uline Arena,
-76.99803,38.93789,Sports Center:Student Health & Fitness Center,Sports Center:Student Health & Fitness Center,
-76.99269,38.90571,Sports Center:Field House,Sports Center:Field House,
-76.97820,38.94540,Sports Center:Calomiris YMCA Program Center,Sports Center:Calomiris YMCA Program Center,
-76.96331,38.86983,Sports Center:Randle Highlands Recreation Center,Sports Center:Randle Highlands Recreation Center,
-76.94667,38.99333,Swimming:Outdoor Aquatic Center,Swimming:Outdoor Aquatic Center,
-76.94537,38.99366,Sports Center:Eppley Recreation Center,Sports Center:Eppley Recreation Center,
-76.94528,38.99361,Sports Center:Campus Recreation Center,Sports Center:Campus Recreation Center,
-76.93639,38.98500,Stadium:Ritchie Coliseum,Stadium:Ritchie Coliseum,
-76.93049,39.00034,10-pin Bowling,10-pin Bowling,10- 
-76.92774,36.67682,Sports Center:Franklin Gymnasium,Sports Center:Franklin Gymnasium,
-76.88226,38.78737,Golf course:South 1st,Golf course:South 1st,
-76.86752,38.91162,Sports Center:Prince George&apos;s Sports & Learning Complex,Sports Center:Prince George&apos;s Sports & Learning Complex,
-76.79141,38.99225,Baseball,Baseball,
-76.76111,38.82601,Golf course,Golf course,
-76.74937,38.81092,Stadium:Show Place Arena,Stadium:Show Place Arena,
-76.74661,38.81079,Sports Center:Prince George&apos;s Equestrian Center,Sports Center:Prince George&apos;s Equestrian Center,
-76.74400,38.81448,Sports Center,Sports Center,
-76.71135,37.27237,Sports Center:Blow Gymnasium,Sports Center:Blow Gymnasium,
-76.70500,37.26278,Tennis:McCormack-Nagelsen Tennis Center,Tennis:McCormack-Nagelsen Tennis Center,- 
-76.64148,38.31566,Sports Center,Sports Center,
-76.64148,38.31566,Tennis,Tennis,
-76.42583,38.18917,Sports Center:Somerset Gymnasium,Sports Center:Somerset Gymnasium,
-76.38139,37.03472,Stadium:Hampton Coliseum,Stadium:Hampton Coliseum,
-76.31083,36.88556,Sports Center:Health and Physical Education Building,Sports Center:Health and Physical Education Building,
-76.28694,36.85333,Stadium:Scope Arena,Stadium:Scope Arena,
-76.26667,36.85000,Sports Center:Brambleton Recreation Center,Sports Center:Brambleton Recreation Center,
-76.26167,36.84750,Sports Center:James D Gill Health & Physical Education Building,Sports Center:James D Gill Health & Physical Education Building,
-76.26167,36.84778,Sports Center:James D Gill Health And Physical Education Building,Sports Center:James D Gill Health And Physical Education Building,
-76.18639,36.86833,Sports Center:Cunningham Gymnasium,Sports Center:Cunningham Gymnasium,
-76.10434,36.86100,Tennis:Kings Grant Tennis Courts,Tennis:Kings Grant Tennis Courts,
